Ativo,Data,Intervalo,Volume
BTCUSDT,2025-05-06 00:06:00,1m,3.19048
BTCUSDT,2025-05-06 00:07:00,1m,1.38451
BTCUSDT,2025-05-06 00:08:00,1m,5.01766
BTCUSDT,2025-05-06 00:09:00,1m,3.85481
BTCUSDT,2025-05-06 00:10:00,1m,12.65102
BTCUSDT,2025-05-06 00:11:00,1m,4.54276
BTCUSDT,2025-05-06 00:12:00,1m,5.61608
BTCUSDT,2025-05-06 00:13:00,1m,2.01252
BTCUSDT,2025-05-06 00:14:00,1m,8.90761
BTCUSDT,2025-05-06 00:15:00,1m,2.32274
BTCUSDT,2025-05-06 00:16:00,1m,1.87689
BTCUSDT,2025-05-06 00:17:00,1m,2.38516
BTCUSDT,2025-05-06 00:18:00,1m,4.07875
BTCUSDT,2025-05-06 00:19:00,1m,5.83903
BTCUSDT,2025-05-06 00:20:00,1m,4.12977
BTCUSDT,2025-05-06 00:21:00,1m,1.84883
BTCUSDT,2025-05-06 00:22:00,1m,1.04913
BTCUSDT,2025-05-06 00:23:00,1m,74.18933
BTCUSDT,2025-05-06 00:24:00,1m,8.32321
BTCUSDT,2025-05-06 00:25:00,1m,7.17736
BTCUSDT,2025-05-06 00:26:00,1m,38.33328
BTCUSDT,2025-05-06 00:27:00,1m,3.28145
BTCUSDT,2025-05-06 00:28:00,1m,1.68041
BTCUSDT,2025-05-06 00:29:00,1m,8.13239
BTCUSDT,2025-05-06 00:30:00,1m,5.79772
BTCUSDT,2025-05-06 00:31:00,1m,4.80961
BTCUSDT,2025-05-06 00:32:00,1m,2.16527
BTCUSDT,2025-05-06 00:33:00,1m,0.68333
BTCUSDT,2025-05-06 00:34:00,1m,0.42169
BTCUSDT,2025-05-06 00:35:00,1m,2.2686
BTCUSDT,2025-05-06 00:36:00,1m,5.36109
BTCUSDT,2025-05-06 00:37:00,1m,0.98679
BTCUSDT,2025-05-06 00:38:00,1m,7.74495
BTCUSDT,2025-05-06 00:39:00,1m,6.0267
BTCUSDT,2025-05-06 00:40:00,1m,5.36702
BTCUSDT,2025-05-06 00:41:00,1m,4.45261
BTCUSDT,2025-05-06 00:42:00,1m,4.4633
BTCUSDT,2025-05-06 00:43:00,1m,0.41036
BTCUSDT,2025-05-06 00:44:00,1m,3.07139
BTCUSDT,2025-05-06 00:45:00,1m,4.87194
BTCUSDT,2025-05-06 00:46:00,1m,3.41635
BTCUSDT,2025-05-06 00:47:00,1m,3.30991
BTCUSDT,2025-05-06 00:48:00,1m,8.47101
BTCUSDT,2025-05-06 00:49:00,1m,12.57898
BTCUSDT,2025-05-06 00:50:00,1m,2.54158
BTCUSDT,2025-05-06 00:51:00,1m,11.80177
BTCUSDT,2025-05-06 00:52:00,1m,3.40855
BTCUSDT,2025-05-06 00:53:00,1m,0.98163
BTCUSDT,2025-05-06 00:54:00,1m,2.49077
BTCUSDT,2025-05-06 00:55:00,1m,2.08239
BTCUSDT,2025-05-06 00:56:00,1m,6.39123
BTCUSDT,2025-05-06 00:57:00,1m,2.98181
BTCUSDT,2025-05-06 00:58:00,1m,3.26238
BTCUSDT,2025-05-06 00:59:00,1m,13.03212
BTCUSDT,2025-05-06 01:00:00,1m,7.91591
BTCUSDT,2025-05-06 01:01:00,1m,8.3024
BTCUSDT,2025-05-06 01:02:00,1m,6.69475
BTCUSDT,2025-05-06 01:03:00,1m,2.36276
BTCUSDT,2025-05-06 01:04:00,1m,6.75823
BTCUSDT,2025-05-06 01:05:00,1m,5.04102
BTCUSDT,2025-05-06 01:06:00,1m,9.1583
BTCUSDT,2025-05-06 01:07:00,1m,2.71438
BTCUSDT,2025-05-06 01:08:00,1m,1.59741
BTCUSDT,2025-05-06 01:09:00,1m,6.53451
BTCUSDT,2025-05-06 01:10:00,1m,5.74272
BTCUSDT,2025-05-06 01:11:00,1m,1.74475
BTCUSDT,2025-05-06 01:12:00,1m,9.46288
BTCUSDT,2025-05-06 01:13:00,1m,10.99029
BTCUSDT,2025-05-06 01:14:00,1m,5.7618
BTCUSDT,2025-05-06 01:15:00,1m,3.53351
BTCUSDT,2025-05-06 01:16:00,1m,3.48921
BTCUSDT,2025-05-06 01:17:00,1m,5.1393
BTCUSDT,2025-05-06 01:18:00,1m,10.78235
BTCUSDT,2025-05-06 01:19:00,1m,1.79372
BTCUSDT,2025-05-06 01:20:00,1m,2.19154
BTCUSDT,2025-05-06 01:21:00,1m,2.98298
BTCUSDT,2025-05-06 01:22:00,1m,5.15446
BTCUSDT,2025-05-06 01:23:00,1m,2.02931
BTCUSDT,2025-05-06 01:24:00,1m,0.74912
BTCUSDT,2025-05-06 01:25:00,1m,2.02378
BTCUSDT,2025-05-06 01:26:00,1m,2.50133
BTCUSDT,2025-05-06 01:27:00,1m,4.46951
BTCUSDT,2025-05-06 01:28:00,1m,12.09782
BTCUSDT,2025-05-06 01:29:00,1m,7.11797
BTCUSDT,2025-05-06 01:30:00,1m,0.68707
BTCUSDT,2025-05-06 01:31:00,1m,4.7315
BTCUSDT,2025-05-06 01:32:00,1m,4.56282
BTCUSDT,2025-05-06 01:33:00,1m,2.17768
BTCUSDT,2025-05-06 01:34:00,1m,4.93642
BTCUSDT,2025-05-06 01:35:00,1m,15.73075
BTCUSDT,2025-05-06 01:36:00,1m,3.12012
BTCUSDT,2025-05-06 01:37:00,1m,4.45981
BTCUSDT,2025-05-06 01:38:00,1m,2.25562
BTCUSDT,2025-05-06 01:39:00,1m,5.61185
BTCUSDT,2025-05-06 01:40:00,1m,79.47219
BTCUSDT,2025-05-06 01:41:00,1m,6.69191
BTCUSDT,2025-05-06 01:42:00,1m,3.01782
BTCUSDT,2025-05-06 01:43:00,1m,6.10381
BTCUSDT,2025-05-06 01:44:00,1m,2.13697
BTCUSDT,2025-05-06 01:45:00,1m,2.725
BTCUSDT,2025-05-06 01:46:00,1m,7.99159
BTCUSDT,2025-05-06 01:47:00,1m,6.37113
BTCUSDT,2025-05-06 01:48:00,1m,5.05118
BTCUSDT,2025-05-06 01:49:00,1m,2.48461
BTCUSDT,2025-05-06 01:50:00,1m,5.97997
BTCUSDT,2025-05-06 01:51:00,1m,4.93857
BTCUSDT,2025-05-06 01:52:00,1m,1.76857
BTCUSDT,2025-05-06 01:53:00,1m,5.45118
BTCUSDT,2025-05-06 01:54:00,1m,2.64662
BTCUSDT,2025-05-06 01:55:00,1m,2.42967
BTCUSDT,2025-05-06 01:56:00,1m,1.91018
BTCUSDT,2025-05-06 01:57:00,1m,1.35078
BTCUSDT,2025-05-06 01:58:00,1m,5.07636
BTCUSDT,2025-05-06 01:59:00,1m,6.4441
BTCUSDT,2025-05-06 02:00:00,1m,4.57614
BTCUSDT,2025-05-06 02:01:00,1m,10.67939
BTCUSDT,2025-05-06 02:02:00,1m,6.19594
BTCUSDT,2025-05-06 02:03:00,1m,3.56667
BTCUSDT,2025-05-06 02:04:00,1m,2.37665
BTCUSDT,2025-05-06 02:05:00,1m,2.13978
BTCUSDT,2025-05-06 02:06:00,1m,7.37897
BTCUSDT,2025-05-06 02:07:00,1m,5.92448
BTCUSDT,2025-05-06 02:08:00,1m,3.94818
BTCUSDT,2025-05-06 02:09:00,1m,2.82795
BTCUSDT,2025-05-06 02:10:00,1m,4.46673
BTCUSDT,2025-05-06 02:11:00,1m,5.42131
BTCUSDT,2025-05-06 02:12:00,1m,9.48779
BTCUSDT,2025-05-06 02:13:00,1m,5.95938
BTCUSDT,2025-05-06 02:14:00,1m,2.642
BTCUSDT,2025-05-06 02:15:00,1m,4.22703
BTCUSDT,2025-05-06 02:16:00,1m,5.64963
BTCUSDT,2025-05-06 02:17:00,1m,6.00902
BTCUSDT,2025-05-06 02:18:00,1m,3.89959
BTCUSDT,2025-05-06 02:19:00,1m,5.25353
BTCUSDT,2025-05-06 02:20:00,1m,7.49245
BTCUSDT,2025-05-06 02:21:00,1m,6.98974
BTCUSDT,2025-05-06 02:22:00,1m,6.30349
BTCUSDT,2025-05-06 02:23:00,1m,7.54122
BTCUSDT,2025-05-06 02:24:00,1m,7.24466
BTCUSDT,2025-05-06 02:25:00,1m,5.39353
BTCUSDT,2025-05-06 02:26:00,1m,2.62133
BTCUSDT,2025-05-06 02:27:00,1m,6.05116
BTCUSDT,2025-05-06 02:28:00,1m,5.08827
BTCUSDT,2025-05-06 02:29:00,1m,3.67468
BTCUSDT,2025-05-06 02:30:00,1m,8.88083
BTCUSDT,2025-05-06 02:31:00,1m,8.59741
BTCUSDT,2025-05-06 02:32:00,1m,5.68539
BTCUSDT,2025-05-06 02:33:00,1m,4.53756
BTCUSDT,2025-05-06 02:34:00,1m,3.73769
BTCUSDT,2025-05-06 02:35:00,1m,6.484
BTCUSDT,2025-05-06 02:36:00,1m,7.07714
BTCUSDT,2025-05-06 02:37:00,1m,2.86086
BTCUSDT,2025-05-06 02:38:00,1m,39.72177
BTCUSDT,2025-05-06 02:39:00,1m,8.89506
BTCUSDT,2025-05-06 02:40:00,1m,4.44461
BTCUSDT,2025-05-06 02:41:00,1m,7.73948
BTCUSDT,2025-05-06 02:42:00,1m,6.23404
BTCUSDT,2025-05-06 02:43:00,1m,5.44362
BTCUSDT,2025-05-06 02:44:00,1m,3.77472
BTCUSDT,2025-05-06 02:45:00,1m,7.74805
BTCUSDT,2025-05-06 02:46:00,1m,5.28022
BTCUSDT,2025-05-06 02:47:00,1m,3.29762
BTCUSDT,2025-05-06 02:48:00,1m,10.17857
BTCUSDT,2025-05-06 02:49:00,1m,7.71012
BTCUSDT,2025-05-06 02:50:00,1m,6.70496
BTCUSDT,2025-05-06 02:51:00,1m,3.73483
BTCUSDT,2025-05-06 02:52:00,1m,7.16725
BTCUSDT,2025-05-06 02:53:00,1m,5.39398
BTCUSDT,2025-05-06 02:54:00,1m,8.21014
BTCUSDT,2025-05-06 02:55:00,1m,6.03847
BTCUSDT,2025-05-06 02:56:00,1m,1.85611
BTCUSDT,2025-05-06 02:57:00,1m,4.27976
BTCUSDT,2025-05-06 02:58:00,1m,5.75252
BTCUSDT,2025-05-06 02:59:00,1m,2.26032
BTCUSDT,2025-05-06 03:00:00,1m,21.42449
BTCUSDT,2025-05-06 03:01:00,1m,2.6366
BTCUSDT,2025-05-06 03:02:00,1m,1.57607
BTCUSDT,2025-05-06 03:03:00,1m,3.61023
BTCUSDT,2025-05-06 03:04:00,1m,4.51326
BTCUSDT,2025-05-06 03:05:00,1m,10.09207
BTCUSDT,2025-05-06 03:06:00,1m,9.67932
BTCUSDT,2025-05-06 03:07:00,1m,6.36412
BTCUSDT,2025-05-06 03:08:00,1m,4.4286
BTCUSDT,2025-05-06 03:09:00,1m,3.21255
BTCUSDT,2025-05-06 03:10:00,1m,6.97744
BTCUSDT,2025-05-06 03:11:00,1m,4.23585
BTCUSDT,2025-05-06 03:12:00,1m,7.35642
BTCUSDT,2025-05-06 03:13:00,1m,2.2164
BTCUSDT,2025-05-06 03:14:00,1m,6.07392
BTCUSDT,2025-05-06 03:15:00,1m,9.79737
BTCUSDT,2025-05-06 03:16:00,1m,6.49782
BTCUSDT,2025-05-06 03:17:00,1m,7.40399
BTCUSDT,2025-05-06 03:18:00,1m,8.31123
BTCUSDT,2025-05-06 03:19:00,1m,5.81555
BTCUSDT,2025-05-06 03:20:00,1m,15.01159
BTCUSDT,2025-05-06 03:21:00,1m,9.33014
BTCUSDT,2025-05-06 03:22:00,1m,13.54512
BTCUSDT,2025-05-06 03:23:00,1m,7.77121
BTCUSDT,2025-05-06 03:24:00,1m,10.26098
BTCUSDT,2025-05-06 03:25:00,1m,9.48319
BTCUSDT,2025-05-06 03:26:00,1m,3.95776
BTCUSDT,2025-05-06 03:27:00,1m,3.24984
BTCUSDT,2025-05-06 03:28:00,1m,14.34423
BTCUSDT,2025-05-06 03:29:00,1m,3.36532
BTCUSDT,2025-05-06 03:30:00,1m,7.887
BTCUSDT,2025-05-06 03:31:00,1m,22.70003
BTCUSDT,2025-05-06 03:32:00,1m,7.32935
BTCUSDT,2025-05-06 03:33:00,1m,5.48721
BTCUSDT,2025-05-06 03:34:00,1m,10.86376
BTCUSDT,2025-05-06 03:35:00,1m,1.04951
BTCUSDT,2025-05-06 03:36:00,1m,2.05792
BTCUSDT,2025-05-06 03:37:00,1m,8.41763
BTCUSDT,2025-05-06 03:38:00,1m,7.24102
BTCUSDT,2025-05-06 03:39:00,1m,9.0691
BTCUSDT,2025-05-06 03:40:00,1m,4.06196
BTCUSDT,2025-05-06 03:41:00,1m,3.35935
BTCUSDT,2025-05-06 03:42:00,1m,3.91317
BTCUSDT,2025-05-06 03:43:00,1m,5.88354
BTCUSDT,2025-05-06 03:44:00,1m,5.99831
BTCUSDT,2025-05-06 03:45:00,1m,4.59888
BTCUSDT,2025-05-06 03:46:00,1m,4.18987
BTCUSDT,2025-05-06 03:47:00,1m,8.54812
BTCUSDT,2025-05-06 03:48:00,1m,6.71895
BTCUSDT,2025-05-06 03:49:00,1m,7.03355
BTCUSDT,2025-05-06 03:50:00,1m,15.45892
BTCUSDT,2025-05-06 03:51:00,1m,2.97207
BTCUSDT,2025-05-06 03:52:00,1m,7.52038
BTCUSDT,2025-05-06 03:53:00,1m,6.33919
BTCUSDT,2025-05-06 03:54:00,1m,3.57978
BTCUSDT,2025-05-06 03:55:00,1m,3.71861
BTCUSDT,2025-05-06 03:56:00,1m,2.74702
BTCUSDT,2025-05-06 03:57:00,1m,3.03831
BTCUSDT,2025-05-06 03:58:00,1m,0.62744
BTCUSDT,2025-05-06 03:59:00,1m,2.55894
BTCUSDT,2025-05-06 04:00:00,1m,2.48737
BTCUSDT,2025-05-06 04:01:00,1m,3.55723
BTCUSDT,2025-05-06 04:02:00,1m,4.02763
BTCUSDT,2025-05-06 04:03:00,1m,5.01286
BTCUSDT,2025-05-06 04:04:00,1m,6.51397
BTCUSDT,2025-05-06 04:05:00,1m,13.79328
BTCUSDT,2025-05-06 04:06:00,1m,4.81493
BTCUSDT,2025-05-06 04:07:00,1m,1.79237
BTCUSDT,2025-05-06 04:08:00,1m,4.04932
BTCUSDT,2025-05-06 04:09:00,1m,5.34898
BTCUSDT,2025-05-06 04:10:00,1m,1.24642
BTCUSDT,2025-05-06 04:11:00,1m,5.97593
BTCUSDT,2025-05-06 04:12:00,1m,1.45365
BTCUSDT,2025-05-06 04:13:00,1m,2.29483
BTCUSDT,2025-05-06 04:14:00,1m,3.4149
BTCUSDT,2025-05-06 04:15:00,1m,2.74986
BTCUSDT,2025-05-06 04:16:00,1m,4.17165
BTCUSDT,2025-05-06 04:17:00,1m,4.87492
BTCUSDT,2025-05-06 04:18:00,1m,1.40557
BTCUSDT,2025-05-06 04:19:00,1m,2.35743
BTCUSDT,2025-05-06 04:20:00,1m,2.12517
BTCUSDT,2025-05-06 04:21:00,1m,6.88976
BTCUSDT,2025-05-06 04:22:00,1m,17.7299
BTCUSDT,2025-05-06 04:23:00,1m,1.94917
BTCUSDT,2025-05-06 04:24:00,1m,3.35146
BTCUSDT,2025-05-06 04:25:00,1m,57.86021
BTCUSDT,2025-05-06 04:26:00,1m,4.17698
BTCUSDT,2025-05-06 04:27:00,1m,8.25655
BTCUSDT,2025-05-06 04:28:00,1m,5.76744
BTCUSDT,2025-05-06 04:29:00,1m,3.67846
BTCUSDT,2025-05-06 04:30:00,1m,4.75257
BTCUSDT,2025-05-06 04:31:00,1m,3.45668
BTCUSDT,2025-05-06 04:32:00,1m,26.73235
BTCUSDT,2025-05-06 04:33:00,1m,68.54933
BTCUSDT,2025-05-06 04:34:00,1m,8.16677
BTCUSDT,2025-05-06 04:35:00,1m,7.39725
BTCUSDT,2025-05-06 04:36:00,1m,4.01994
BTCUSDT,2025-05-06 04:37:00,1m,6.55838
BTCUSDT,2025-05-06 04:38:00,1m,9.4314
BTCUSDT,2025-05-06 04:39:00,1m,2.32064
BTCUSDT,2025-05-06 04:40:00,1m,0.46259
BTCUSDT,2025-05-06 04:41:00,1m,4.25198
BTCUSDT,2025-05-06 04:42:00,1m,3.09798
BTCUSDT,2025-05-06 04:43:00,1m,3.13151
BTCUSDT,2025-05-06 04:44:00,1m,10.23048
BTCUSDT,2025-05-06 04:45:00,1m,6.08762
BTCUSDT,2025-05-06 04:46:00,1m,4.74188
BTCUSDT,2025-05-06 04:47:00,1m,2.59795
BTCUSDT,2025-05-06 04:48:00,1m,5.08401
BTCUSDT,2025-05-06 04:49:00,1m,13.43276
BTCUSDT,2025-05-06 04:50:00,1m,22.61021
BTCUSDT,2025-05-06 04:51:00,1m,3.18894
BTCUSDT,2025-05-06 04:52:00,1m,4.45105
BTCUSDT,2025-05-06 04:53:00,1m,10.11995
BTCUSDT,2025-05-06 04:54:00,1m,1.0117
BTCUSDT,2025-05-06 04:55:00,1m,1.18188
BTCUSDT,2025-05-06 04:56:00,1m,3.21464
BTCUSDT,2025-05-06 04:57:00,1m,4.31423
BTCUSDT,2025-05-06 04:58:00,1m,1.71255
BTCUSDT,2025-05-06 04:59:00,1m,3.57305
BTCUSDT,2025-05-06 05:00:00,1m,1.9753
BTCUSDT,2025-05-06 05:01:00,1m,4.29411
BTCUSDT,2025-05-06 05:02:00,1m,2.34186
BTCUSDT,2025-05-06 05:03:00,1m,1.29021
BTCUSDT,2025-05-06 05:04:00,1m,1.43783
BTCUSDT,2025-05-06 05:05:00,1m,1.31524
BTCUSDT,2025-05-06 05:06:00,1m,4.0112
BTCUSDT,2025-05-06 05:07:00,1m,1.79967
BTCUSDT,2025-05-06 05:08:00,1m,4.57115
BTCUSDT,2025-05-06 05:09:00,1m,3.38693
BTCUSDT,2025-05-06 05:10:00,1m,4.78108
BTCUSDT,2025-05-06 05:11:00,1m,3.33412
BTCUSDT,2025-05-06 05:12:00,1m,3.3785
BTCUSDT,2025-05-06 05:13:00,1m,2.54245
BTCUSDT,2025-05-06 05:14:00,1m,2.31272
BTCUSDT,2025-05-06 05:15:00,1m,1.2136
BTCUSDT,2025-05-06 05:16:00,1m,5.46541
BTCUSDT,2025-05-06 05:17:00,1m,5.30617
BTCUSDT,2025-05-06 05:18:00,1m,3.07341
BTCUSDT,2025-05-06 05:19:00,1m,0.60997
BTCUSDT,2025-05-06 05:20:00,1m,2.97183
BTCUSDT,2025-05-06 05:21:00,1m,20.63866
BTCUSDT,2025-05-06 05:22:00,1m,5.43955
BTCUSDT,2025-05-06 05:23:00,1m,4.58832
BTCUSDT,2025-05-06 05:24:00,1m,2.39409
BTCUSDT,2025-05-06 05:25:00,1m,4.16814
BTCUSDT,2025-05-06 05:26:00,1m,2.19178
BTCUSDT,2025-05-06 05:27:00,1m,3.87591
BTCUSDT,2025-05-06 05:28:00,1m,3.01441
BTCUSDT,2025-05-06 05:29:00,1m,2.92072
BTCUSDT,2025-05-06 05:30:00,1m,6.87895
BTCUSDT,2025-05-06 05:31:00,1m,2.13825
BTCUSDT,2025-05-06 05:32:00,1m,3.48716
BTCUSDT,2025-05-06 05:33:00,1m,2.23133
BTCUSDT,2025-05-06 05:34:00,1m,1.60909
BTCUSDT,2025-05-06 05:35:00,1m,1.23004
BTCUSDT,2025-05-06 05:36:00,1m,7.8919
BTCUSDT,2025-05-06 05:37:00,1m,10.30256
BTCUSDT,2025-05-06 05:38:00,1m,8.69412
BTCUSDT,2025-05-06 05:39:00,1m,10.26315
BTCUSDT,2025-05-06 05:40:00,1m,6.49478
BTCUSDT,2025-05-06 05:41:00,1m,6.63153
BTCUSDT,2025-05-06 05:42:00,1m,9.86188
BTCUSDT,2025-05-06 05:43:00,1m,0.60021
BTCUSDT,2025-05-06 05:44:00,1m,1.3753
BTCUSDT,2025-05-06 05:45:00,1m,17.84053
BTCUSDT,2025-05-06 05:46:00,1m,2.97774
BTCUSDT,2025-05-06 05:47:00,1m,4.79991
BTCUSDT,2025-05-06 05:48:00,1m,0.38374
BTCUSDT,2025-05-06 05:49:00,1m,9.23032
BTCUSDT,2025-05-06 05:50:00,1m,3.88551
BTCUSDT,2025-05-06 05:51:00,1m,1.85454
BTCUSDT,2025-05-06 05:52:00,1m,0.48438
BTCUSDT,2025-05-06 05:53:00,1m,13.09035
BTCUSDT,2025-05-06 05:54:00,1m,5.40381
BTCUSDT,2025-05-06 05:55:00,1m,3.02302
BTCUSDT,2025-05-06 05:56:00,1m,5.52802
BTCUSDT,2025-05-06 05:57:00,1m,2.65236
BTCUSDT,2025-05-06 05:58:00,1m,1.98116
BTCUSDT,2025-05-06 05:59:00,1m,2.01201
BTCUSDT,2025-05-06 06:00:00,1m,2.90672
BTCUSDT,2025-05-06 06:01:00,1m,1.59795
BTCUSDT,2025-05-06 06:02:00,1m,5.43617
BTCUSDT,2025-05-06 06:03:00,1m,0.28621
BTCUSDT,2025-05-06 06:04:00,1m,8.3026
BTCUSDT,2025-05-06 06:05:00,1m,5.98515
BTCUSDT,2025-05-06 06:06:00,1m,5.88779
BTCUSDT,2025-05-06 06:07:00,1m,12.10141
BTCUSDT,2025-05-06 06:08:00,1m,8.36619
BTCUSDT,2025-05-06 06:09:00,1m,9.39511
BTCUSDT,2025-05-06 06:10:00,1m,23.36326
BTCUSDT,2025-05-06 06:11:00,1m,3.6797
BTCUSDT,2025-05-06 06:12:00,1m,2.90684
BTCUSDT,2025-05-06 06:13:00,1m,3.24632
BTCUSDT,2025-05-06 06:14:00,1m,3.89829
BTCUSDT,2025-05-06 06:15:00,1m,4.37155
BTCUSDT,2025-05-06 06:16:00,1m,4.68432
BTCUSDT,2025-05-06 06:17:00,1m,1.84558
BTCUSDT,2025-05-06 06:18:00,1m,2.40439
BTCUSDT,2025-05-06 06:19:00,1m,4.01778
BTCUSDT,2025-05-06 06:20:00,1m,1.69782
BTCUSDT,2025-05-06 06:21:00,1m,30.41242
BTCUSDT,2025-05-06 06:22:00,1m,8.80846
BTCUSDT,2025-05-06 06:23:00,1m,12.5843
BTCUSDT,2025-05-06 06:24:00,1m,19.18817
BTCUSDT,2025-05-06 06:25:00,1m,16.76594
BTCUSDT,2025-05-06 06:26:00,1m,8.78472
BTCUSDT,2025-05-06 06:27:00,1m,7.11889
BTCUSDT,2025-05-06 06:28:00,1m,12.24087
BTCUSDT,2025-05-06 06:29:00,1m,11.49602
BTCUSDT,2025-05-06 06:30:00,1m,9.19993
BTCUSDT,2025-05-06 06:31:00,1m,15.04796
BTCUSDT,2025-05-06 06:32:00,1m,8.72359
BTCUSDT,2025-05-06 06:33:00,1m,8.97546
BTCUSDT,2025-05-06 06:34:00,1m,5.4388
BTCUSDT,2025-05-06 06:35:00,1m,2.19274
BTCUSDT,2025-05-06 06:36:00,1m,6.53068
BTCUSDT,2025-05-06 06:37:00,1m,3.12355
BTCUSDT,2025-05-06 06:38:00,1m,4.2142
BTCUSDT,2025-05-06 06:39:00,1m,1.50744
BTCUSDT,2025-05-06 06:40:00,1m,3.69258
BTCUSDT,2025-05-06 06:41:00,1m,0.96784
BTCUSDT,2025-05-06 06:42:00,1m,0.56833
BTCUSDT,2025-05-06 06:43:00,1m,1.13307
BTCUSDT,2025-05-06 06:44:00,1m,7.17401
BTCUSDT,2025-05-06 06:45:00,1m,6.56809
BTCUSDT,2025-05-06 06:46:00,1m,7.9216
BTCUSDT,2025-05-06 06:47:00,1m,2.09663
BTCUSDT,2025-05-06 06:48:00,1m,11.08236
BTCUSDT,2025-05-06 06:49:00,1m,18.0754
BTCUSDT,2025-05-06 06:50:00,1m,0.47095
BTCUSDT,2025-05-06 06:51:00,1m,5.1187
BTCUSDT,2025-05-06 06:52:00,1m,7.41559
BTCUSDT,2025-05-06 06:53:00,1m,8.23282
BTCUSDT,2025-05-06 06:54:00,1m,1.27262
BTCUSDT,2025-05-06 06:55:00,1m,1.77736
BTCUSDT,2025-05-06 06:56:00,1m,2.41182
BTCUSDT,2025-05-06 06:57:00,1m,2.85353
BTCUSDT,2025-05-06 06:58:00,1m,7.27862
BTCUSDT,2025-05-06 06:59:00,1m,10.74845
BTCUSDT,2025-05-06 07:00:00,1m,3.42994
BTCUSDT,2025-05-06 07:01:00,1m,2.9872
BTCUSDT,2025-05-06 07:02:00,1m,2.11974
BTCUSDT,2025-05-06 07:03:00,1m,1.49792
BTCUSDT,2025-05-06 07:04:00,1m,1.7502
BTCUSDT,2025-05-06 07:05:00,1m,6.48058
BTCUSDT,2025-05-06 07:06:00,1m,2.3251
BTCUSDT,2025-05-06 07:07:00,1m,1.99643
BTCUSDT,2025-05-06 07:08:00,1m,1.81741
BTCUSDT,2025-05-06 07:09:00,1m,1.15415
BTCUSDT,2025-05-06 07:10:00,1m,2.1317
BTCUSDT,2025-05-06 07:11:00,1m,2.71305
BTCUSDT,2025-05-06 07:12:00,1m,0.83902
BTCUSDT,2025-05-06 07:13:00,1m,1.07814
BTCUSDT,2025-05-06 07:14:00,1m,0.80911
BTCUSDT,2025-05-06 07:15:00,1m,2.17126
BTCUSDT,2025-05-06 07:16:00,1m,3.15706
BTCUSDT,2025-05-06 07:17:00,1m,8.87007
BTCUSDT,2025-05-06 07:18:00,1m,0.74317
BTCUSDT,2025-05-06 07:19:00,1m,0.40443
BTCUSDT,2025-05-06 07:20:00,1m,0.28337
BTCUSDT,2025-05-06 07:21:00,1m,5.95804
BTCUSDT,2025-05-06 07:22:00,1m,0.26389
BTCUSDT,2025-05-06 07:23:00,1m,3.9847
BTCUSDT,2025-05-06 07:24:00,1m,0.43046
BTCUSDT,2025-05-06 07:25:00,1m,1.41985
BTCUSDT,2025-05-06 07:26:00,1m,3.91464
BTCUSDT,2025-05-06 07:27:00,1m,1.02423
BTCUSDT,2025-05-06 07:28:00,1m,2.17023
BTCUSDT,2025-05-06 07:29:00,1m,1.38319
BTCUSDT,2025-05-06 07:30:00,1m,2.78974
BTCUSDT,2025-05-06 07:31:00,1m,11.09888
BTCUSDT,2025-05-06 07:32:00,1m,9.92962
BTCUSDT,2025-05-06 07:33:00,1m,0.66201
BTCUSDT,2025-05-06 07:34:00,1m,0.76138
BTCUSDT,2025-05-06 07:35:00,1m,6.29353
BTCUSDT,2025-05-06 07:36:00,1m,2.45627
BTCUSDT,2025-05-06 07:37:00,1m,4.06024
BTCUSDT,2025-05-06 07:38:00,1m,7.11277
BTCUSDT,2025-05-06 07:39:00,1m,4.22587
BTCUSDT,2025-05-06 07:40:00,1m,1.78771
BTCUSDT,2025-05-06 07:41:00,1m,0.76163
BTCUSDT,2025-05-06 07:42:00,1m,1.61984
BTCUSDT,2025-05-06 07:43:00,1m,4.02436
BTCUSDT,2025-05-06 07:44:00,1m,1.07093
BTCUSDT,2025-05-06 07:45:00,1m,6.91042
BTCUSDT,2025-05-06 07:46:00,1m,1.50129
BTCUSDT,2025-05-06 07:47:00,1m,6.06243
BTCUSDT,2025-05-06 07:48:00,1m,2.74387
BTCUSDT,2025-05-06 07:49:00,1m,1.81735
BTCUSDT,2025-05-06 07:50:00,1m,2.08545
BTCUSDT,2025-05-06 07:51:00,1m,1.07748
BTCUSDT,2025-05-06 07:52:00,1m,1.03157
BTCUSDT,2025-05-06 07:53:00,1m,0.92757
BTCUSDT,2025-05-06 07:54:00,1m,3.25622
BTCUSDT,2025-05-06 07:55:00,1m,0.67735
BTCUSDT,2025-05-06 07:56:00,1m,2.47373
BTCUSDT,2025-05-06 07:57:00,1m,3.12439
BTCUSDT,2025-05-06 07:58:00,1m,1.74023
BTCUSDT,2025-05-06 07:59:00,1m,2.88778
BTCUSDT,2025-05-06 08:00:00,1m,2.49236
BTCUSDT,2025-05-06 08:01:00,1m,2.97679
BTCUSDT,2025-05-06 08:02:00,1m,12.95158
BTCUSDT,2025-05-06 08:03:00,1m,7.10954
BTCUSDT,2025-05-06 08:04:00,1m,2.11973
BTCUSDT,2025-05-06 08:05:00,1m,2.75426
BTCUSDT,2025-05-06 08:06:00,1m,1.56888
BTCUSDT,2025-05-06 08:07:00,1m,1.01714
